id,name,brand_id,year,fuel,price
23200,Hexagon 150   (1995-1996),87,1996,2,3327
23201,PX 125   (1995-1998),87,1996,2,3569
23202,Sfera 50   (1994-1996),87,1996,2,9470
23203,Sfera 75   (1994-1996),87,1996,2,3738
23204,Sfera RST 125   (1993-1996),87,1996,2,7775
23205,Skipper 125   (1994-1996),87,1996,2,9788
23206,SKIPPER 150   (1994-1996),87,1996,2,7773
23207,TYPHOON 50   (1987-1996),87,1996,2,10780
23208,TYPHOON 80   (1987-1996),87,1996,2,10588
23209,VESPINO 50   (1992-2000),87,1996,2,7972
23210,Zip 100   (1992-1996),87,1996,2,2083
23211,ZIP 50   (1992-1996),87,1996,2,2404
23212,Zip 75   (1992-1996),87,1996,2,10674
23213,Free 50   (1997-2008),87,1997,2,5619
23214,Free 50 De Luxe   (1997-2008),87,1997,2,10520
23215,HEXAGON 125   (1997-2002),87,1997,2,3353
23216,Hexagon 150   (1997-2002),87,1997,2,1752
23217,LIBERTY 50   (1997-1998),87,1997,2,2033
23218,NRG 50   (1997-1998),87,1997,2,4111
23219,NRG 50 MC2   (1997-1998),87,1997,2,7696
23220,NTT 50   (1997-2008),87,1997,2,7805
23221,PX 125   (1995-1998),87,1997,2,4623
23222,Sfera 125   (1997-2008),87,1997,2,4497
23223,Sfera 50   (1997-2008),87,1997,2,8521
23224,Skipper 125   (1997-1998),87,1997,2,5637
23225,SKIPPER 150   (1997-1998),87,1997,2,8901
23226,TYPHOON 125   (1997-2008),87,1997,2,3865
23227,TYPHOON 50   (1997-1999),87,1997,2,5520
23228,TYPHOON 50 STREET   (1997-1999),87,1997,2,1981
23229,TYPHOON 80   (1997-2000),87,1997,2,5292
23230,VESPINO 50   (1992-2000),87,1997,2,9136
23231,ZIP 50   (1997-1999),87,1997,2,9197
23232,ZIP 50 MY 97   (1997-1999),87,1997,2,6878
23233,ZIP FAST RIDER 50   (1997-1999),87,1997,2,4676
23234,ZIP SP H2O   (1997-2007),87,1997,2,4705
23235,Free 50   (1997-2008),87,1998,2,9168
23236,Free 50 De Luxe   (1997-2008),87,1998,2,2419
23237,HEXAGON 125   (1997-2002),87,1998,2,9682
23238,Hexagon 150   (1997-2002),87,1998,2,5522
23239,HEXAGON GT 250 4T   (1998-2008),87,1998,2,8857
23240,HEXAGON LX 125   (1998-2008),87,1998,2,8667
23241,HEXAGON LXT 180   (1998-2008),87,1998,2,1800
23242,LIBERTY 124 4T   (1998-2008),87,1998,2,3929
23243,LIBERTY 50   (1997-1998),87,1998,2,2511
23244,LIBERTY 50   (1998-2008),87,1998,2,8136
23245,NRG 50   (1997-1998),87,1998,2,10331
23246,NRG 50 MC2   (1997-1998),87,1998,2,8644
23247,NRG MC2 DD   (1998-2001),87,1998,2,3762
23248,NRG MC2 DT   (1998-2001),87,1998,2,2310
23249,NTT 50   (1997-2008),87,1998,2,9340
23250,PX 125   (1995-1998),87,1998,2,9970
23251,Sfera 125   (1997-2008),87,1998,2,3355
23252,Sfera 50   (1997-2008),87,1998,2,3508
23253,Skipper 125   (1997-1998),87,1998,2,8742
23254,SKIPPER 150   (1997-1998),87,1998,2,4654
23255,SKIPPER LX 125   (1998-2000),87,1998,2,7859
23256,SKIPPER LXT 150   (1998-2000),87,1998,2,4244
23257,TYPHOON 125   (1997-2008),87,1998,2,7024
23258,TYPHOON 50   (1997-1999),87,1998,2,9282
23259,TYPHOON 50 STREET   (1997-1999),87,1998,2,7859
23260,TYPHOON 80   (1997-2000),87,1998,2,6846
23261,VESPINO 50   (1992-2000),87,1998,2,8431
23262,ZIP 50   (1997-1999),87,1998,2,1967
23263,ZIP 50 MY 97   (1997-1999),87,1998,2,1895
23264,ZIP FAST RIDER 50   (1997-1999),87,1998,2,2427
23265,ZIP SP H2O   (1997-2007),87,1998,2,8786
23266,Free 50   (1997-2008),87,1999,2,10626
23267,Free 50 De Luxe   (1997-2008),87,1999,2,9057
23268,HEXAGON 125   (1997-2002),87,1999,2,7720
23269,Hexagon 150   (1997-2002),87,1999,2,5913
23270,HEXAGON GT 250 4T   (1998-2008),87,1999,2,6604
23271,HEXAGON LX 125   (1998-2008),87,1999,2,10827
23272,HEXAGON LXT 180   (1998-2008),87,1999,2,1790
23273,LIBERTY 124 4T   (1998-2008),87,1999,2,2827
23274,LIBERTY 50   (1998-2008),87,1999,2,1634
23275,NRG MC2 DD   (1998-2001),87,1999,2,4802
23276,NRG MC2 DT   (1998-2001),87,1999,2,9286
23277,NTT 50   (1997-2008),87,1999,2,2946
23278,Sfera 125   (1997-2008),87,1999,2,5363
23279,Sfera 50   (1997-2008),87,1999,2,7985
23280,SKIPPER LX 125   (1998-2000),87,1999,2,4678
23281,SKIPPER LXT 150   (1998-2000),87,1999,2,7709
23282,SKR City 75   (1999-2008),87,1999,2,9558
23283,TYPHOON 125   (1997-2008),87,1999,2,5892
23284,TYPHOON 50   (1997-1999),87,1999,2,9212
23285,TYPHOON 50 STREET   (1997-1999),87,1999,2,1831
23286,TYPHOON 80   (1997-2000),87,1999,2,8670
23287,TYPHOON X   (1999-2004),87,1999,2,5358
23288,VESPINO 50   (1992-2000),87,1999,2,8430
23289,ZIP 50   (1997-1999),87,1999,2,5817
23290,ZIP 50 CAT   (1999-2000),87,1999,2,2044
23291,ZIP 50 MY 97   (1997-1999),87,1999,2,10777
23292,ZIP FAST RIDER 50   (1997-1999),87,1999,2,3293
23293,ZIP SP H2O   (1997-2007),87,1999,2,3078
23294,Free 50   (1997-2008),87,2000,2,10837
23295,Free 50 De Luxe   (1997-2008),87,2000,2,8599
23296,HEXAGON 125   (1997-2002),87,2000,2,7973
23297,Hexagon 150   (1997-2002),87,2000,2,6637
23298,HEXAGON GT 250 4T   (1998-2008),87,2000,2,3985
23299,HEXAGON LX 125   (1998-2008),87,2000,2,4543
23300,HEXAGON LXT 180   (1998-2008),87,2000,2,10644
23301,LIBERTY 124 4T   (1998-2008),87,2000,2,1861
23302,LIBERTY 50   (1998-2008),87,2000,2,5501
23303,NRG MC2 DD   (1998-2001),87,2000,2,10580
23304,NRG MC2 DT   (1998-2001),87,2000,2,3010
23305,NTT 50   (1997-2008),87,2000,2,5221
23306,Sfera 125   (1997-2008),87,2000,2,6658
23307,Sfera 50   (1997-2008),87,2000,2,10337
23308,SKIPPER LX 125   (1998-2000),87,2000,2,2356
23309,SKIPPER LXT 150   (1998-2000),87,2000,2,9267
23310,SKR 125   (2000-2003),87,2000,2,7574
23311,SKR City 75   (1999-2008),87,2000,2,6417
23312,SKR ST 150   (2000-2003),87,2000,2,3530
23313,SuperHexagon GTX 125   (2000-2008),87,2000,2,7393
23314,SuperHexagon GTX 180   (2000-2008),87,2000,2,7305
23315,SuperHexagon GTX 250   (2000-2008),87,2000,2,4536
23316,TYPHOON 125   (1997-2008),87,2000,2,8225
23317,TYPHOON 80   (1997-2000),87,2000,2,7040
23318,TYPHOON X   (1999-2004),87,2000,2,7288
23319,VESPINO 50   (1992-2000),87,2000,2,9939
23320,VESPINO 50 NL   (2000-2009),87,2000,2,4094
23321,X8 STREET 250   (2000-2005),87,2000,2,6299
23322,X9 250   (2000-2008),87,2000,2,10165
23323,ZIP 50 CAT   (1999-2000),87,2000,2,5277
23324,ZIP SP H2O   (1997-2007),87,2000,2,1660
23325,ZIP4 50   (2000-2014),87,2000,2,2728
23326,APE 50   (2001-2016),87,2001,2,2224
23327,Free 50   (1997-2008),87,2001,2,8545
23328,Free 50 De Luxe   (1997-2008),87,2001,2,8437
23329,HEXAGON 125   (1997-2002),87,2001,2,2145
23330,Hexagon 150   (1997-2002),87,2001,2,10154
23331,HEXAGON GT 250 4T   (1998-2008),87,2001,2,4965
23332,HEXAGON LX 125   (1998-2008),87,2001,2,5052
23333,HEXAGON LXT 180   (1998-2008),87,2001,2,7403
23334,LIBERTY 124 4T   (1998-2008),87,2001,2,7176
23335,LIBERTY 150 4T   (2001-2008),87,2001,2,4759
23336,LIBERTY 50   (1998-2008),87,2001,2,4121
23337,LIBERTY 50 4T   (2001-2009),87,2001,2,3639
23338,NRG MC2 DD   (1998-2001),87,2001,2,3443
23339,NRG MC2 DT   (1998-2001),87,2001,2,6516
23340,NRG MC3 DD   (2001-2005),87,2001,2,5862
23341,NRG MC3 DT   (2001-2005),87,2001,2,7441
23342,NTT 50   (1997-2008),87,2001,2,8217
23343,Sfera 125   (1997-2008),87,2001,2,8112
23344,Sfera 50   (1997-2008),87,2001,2,5549
23345,SKR 125   (2000-2003),87,2001,2,5470
23346,SKR City 75   (1999-2008),87,2001,2,10605
23347,SKR ST 150   (2000-2003),87,2001,2,7919
23348,SuperHexagon GTX 125   (2000-2008),87,2001,2,4827
23349,SuperHexagon GTX 180   (2000-2008),87,2001,2,9194
23350,SuperHexagon GTX 250   (2000-2008),87,2001,2,7018
23351,TYPHOON 125   (1997-2008),87,2001,2,10206
23352,TYPHOON X   (1999-2004),87,2001,2,9788
23353,VESPINO 50 NL   (2000-2009),87,2001,2,1929
23354,X8 STREET 250   (2000-2005),87,2001,2,5259
23355,X9 180 Amalfi   (2001-2008),87,2001,2,3733
23356,X9 250   (2000-2008),87,2001,2,10616
23357,X9 500   (2001-2008),87,2001,2,10302
23358,ZIP 125   (2001-2008),87,2001,2,5213
23359,ZIP SP H2O   (1997-2007),87,2001,2,9965
23360,ZIP4 50   (2000-2014),87,2001,2,7215
23361,APE 50   (2001-2016),87,2002,2,10700
23362,beverly 125   (2002-2004),87,2002,2,8297
23363,beverly 200   (2002-2009),87,2002,2,4264
23364,FLY 100   (2002-2009),87,2002,2,6911
23365,Free 50   (1997-2008),87,2002,2,6343
23366,Free 50 De Luxe   (1997-2008),87,2002,2,3995
23367,HEXAGON 125   (1997-2002),87,2002,2,7638
23368,Hexagon 150   (1997-2002),87,2002,2,3592
23369,HEXAGON GT 250 4T   (1998-2008),87,2002,2,4677
23370,HEXAGON LX 125   (1998-2008),87,2002,2,9744
23371,HEXAGON LXT 180   (1998-2008),87,2002,2,8056
23372,LIBERTY 124 4T   (1998-2008),87,2002,2,2745
23373,LIBERTY 150 4T   (2001-2008),87,2002,2,2495
23374,LIBERTY 50   (1998-2008),87,2002,2,5109
23375,LIBERTY 50 4T   (2001-2009),87,2002,2,1642
23376,NRG MC3 DD   (2001-2005),87,2002,2,6713
23377,NRG MC3 DT   (2001-2005),87,2002,2,10733
23378,NTT 50   (1997-2008),87,2002,2,2170
23379,Sfera 125   (1997-2008),87,2002,2,9807
23380,Sfera 50   (1997-2008),87,2002,2,7070
23381,SKR 125   (2000-2003),87,2002,2,8471
23382,SKR City 75   (1999-2008),87,2002,2,4481
23383,SKR ST 150   (2000-2003),87,2002,2,2707
23384,SuperHexagon GTX 125   (2000-2008),87,2002,2,4840
23385,SuperHexagon GTX 180   (2000-2008),87,2002,2,7738
23386,SuperHexagon GTX 250   (2000-2008),87,2002,2,9273
23387,TYPHOON 125   (1997-2008),87,2002,2,9042
23388,TYPHOON X   (1999-2004),87,2002,2,8359
23389,VESPINO 50 NL   (2000-2009),87,2002,2,8530
23390,X8 STREET 250   (2000-2005),87,2002,2,2460
23391,X9 125   (2002-2008),87,2002,2,10666
23392,X9 180 Amalfi   (2001-2008),87,2002,2,1632
23393,X9 250   (2000-2008),87,2002,2,7328
23394,X9 500   (2001-2008),87,2002,2,5343
23395,ZIP 125   (2001-2008),87,2002,2,3725
23396,ZIP SP H2O   (1997-2007),87,2002,2,10621
23397,ZIP4 50   (2000-2014),87,2002,2,2543
23398,APE 50   (2001-2016),87,2003,2,10429
23399,beverly 125   (2002-2004),87,2003,2,8454
23400,beverly 200   (2002-2009),87,2003,2,2319
23401,Beverly 500   (2003-2007),87,2003,2,8363
23402,FLY 100   (2002-2009),87,2003,2,7703
23403,Free 50   (1997-2008),87,2003,2,3007
23404,Free 50 De Luxe   (1997-2008),87,2003,2,2054
23405,HEXAGON GT 250 4T   (1998-2008),87,2003,2,9766
23406,HEXAGON LX 125   (1998-2008),87,2003,2,7485
23407,HEXAGON LXT 180   (1998-2008),87,2003,2,2094
23408,LIBERTY 124 4T   (1998-2008),87,2003,2,9843
23409,LIBERTY 150 4T   (2001-2008),87,2003,2,1814
23410,LIBERTY 50   (1998-2008),87,2003,2,7567
23411,LIBERTY 50 4T   (2001-2009),87,2003,2,3548
23412,NRG MC3 DD   (2001-2005),87,2003,2,10066
23413,NRG MC3 DT   (2001-2005),87,2003,2,3183
23414,NTT 50   (1997-2008),87,2003,2,1903
23415,Sfera 125   (1997-2008),87,2003,2,3016
23416,Sfera 50   (1997-2008),87,2003,2,8180
23417,SKR 125   (2000-2003),87,2003,2,4877
23418,SKR City 75   (1999-2008),87,2003,2,7851
23419,SKR ST 150   (2000-2003),87,2003,2,5188
23420,SuperHexagon GTX 125   (2000-2008),87,2003,2,5729
23421,SuperHexagon GTX 180   (2000-2008),87,2003,2,4112
23422,SuperHexagon GTX 250   (2000-2008),87,2003,2,10755
23423,TYPHOON 125   (1997-2008),87,2003,2,9124
23424,TYPHOON X   (1999-2004),87,2003,2,10527
23425,VESPINO 50 NL   (2000-2009),87,2003,2,9974
23426,X8 STREET 250   (2000-2005),87,2003,2,8027
23427,X9 125   (2002-2008),87,2003,2,9824
23428,X9 180 Amalfi   (2001-2008),87,2003,2,5198
23429,X9 250   (2000-2008),87,2003,2,7027
23430,X9 500   (2001-2008),87,2003,2,8282
23431,X9 EVOLUTION 125   (2003-2009),87,2003,2,8924
23432,X9 Evolution 200   (2003-2008),87,2003,2,9966
23433,X9 EVOLUTION 500 L   (2003-2006),87,2003,2,2456
23434,X9 EVOLUTION 500 SL   (2003-2006),87,2003,2,6929
23435,ZIP 125   (2001-2008),87,2003,2,8049
23436,ZIP SP H2O   (1997-2007),87,2003,2,4931
23437,ZIP4 50   (2000-2014),87,2003,2,8977
23438,APE 50   (2001-2016),87,2004,2,6508
23439,beverly 125   (2002-2004),87,2004,2,8437
23440,beverly 125   (2004-2009),87,2004,2,1669
23441,beverly 200   (2002-2009),87,2004,2,3803
23442,beverly 250   (2004-2009),87,2004,2,6193
23443,Beverly 500   (2003-2007),87,2004,2,2503
23444,FLY 100   (2002-2009),87,2004,2,3497
23445,Free 50   (1997-2008),87,2004,2,10877
23446,Free 50 De Luxe   (1997-2008),87,2004,2,2016
23447,HEXAGON GT 250 4T   (1998-2008),87,2004,2,6378
23448,HEXAGON LX 125   (1998-2008),87,2004,2,8619
23449,HEXAGON LXT 180   (1998-2008),87,2004,2,4852
23450,LIBERTY 124 4T   (1998-2008),87,2004,2,7557
23451,LIBERTY 150 4T   (2001-2008),87,2004,2,2463
23452,LIBERTY 200   (2004-2008),87,2004,2,6494
23453,LIBERTY 50   (1998-2008),87,2004,2,6904
23454,LIBERTY 50 2T   (2004-2008),87,2004,2,4416
23455,LIBERTY 50 4T   (2001-2009),87,2004,2,4325
23456,LIBERTY S 50 2T   (2004-2009),87,2004,2,6730
23457,LIBERTY S 50 4T   (2004-2009),87,2004,2,8139
23458,MP3 250   (2004-2009),87,2004,2,2233
23459,MP3 250 RL   (2004-2009),87,2004,2,2424
23460,MP3 400   (2004-2009),87,2004,2,7558
23461,NRG MC3 DD   (2001-2005),87,2004,2,8777
23462,NRG MC3 DT   (2001-2005),87,2004,2,6702
23463,NTT 50   (1997-2008),87,2004,2,3210
23464,Sfera 125   (1997-2008),87,2004,2,9616
23465,Sfera 50   (1997-2008),87,2004,2,2799
23466,SKR City 75   (1999-2008),87,2004,2,6819
23467,SuperHexagon GTX 125   (2000-2008),87,2004,2,9829
23468,SuperHexagon GTX 180   (2000-2008),87,2004,2,3138
23469,SuperHexagon GTX 250   (2000-2008),87,2004,2,6716
23470,TYPHOON 125   (1997-2008),87,2004,2,9501
23471,TYPHOON 50   (2004-2009),87,2004,2,9033
23472,TYPHOON X   (1999-2004),87,2004,2,8154
23473,VESPINO 50 NL   (2000-2009),87,2004,2,3107
23474,X EVO 250   (2004-2009),87,2004,2,3933
23475,X EVO 400   (2004-2009),87,2004,2,4692
23476,X8 125   (2004-2009),87,2004,2,8118
23477,X8 200   (2004-2009),87,2004,2,9025
23478,X8 STREET 250   (2000-2005),87,2004,2,6117
23479,X9 125   (2002-2008),87,2004,2,7179
23480,X9 180 Amalfi   (2001-2008),87,2004,2,7828
23481,X9 250   (2000-2008),87,2004,2,10184
23482,X9 500   (2001-2008),87,2004,2,4236
23483,X9 EVOLUTION 125   (2003-2009),87,2004,2,9108
23484,X9 Evolution 200   (2003-2008),87,2004,2,2554
23485,X9 Evolution 250   (2004-2008),87,2004,2,5866
23486,X9 EVOLUTION 500 L   (2003-2006),87,2004,2,9289
23487,X9 EVOLUTION 500 SL   (2003-2006),87,2004,2,8119
23488,ZIP 125   (2001-2008),87,2004,2,6178
23489,ZIP SP H2O   (1997-2007),87,2004,2,7645
23490,ZIP4 50   (2000-2014),87,2004,2,10906
23491,APE 50   (2001-2016),87,2005,2,1569
23492,beverly 125   (2004-2009),87,2005,2,3668
23493,beverly 200   (2002-2009),87,2005,2,10001
23494,beverly 250   (2004-2009),87,2005,2,3221
23495,Beverly 500   (2003-2007),87,2005,2,9573
23496,FLY 100   (2002-2009),87,2005,2,9013
23497,FLY 125   (2005-2009),87,2005,2,1976
23498,FLY 50   (2005-2008),87,2005,2,5380
23499,Free 50   (1997-2008),87,2005,2,6089
23500,Free 50 De Luxe   (1997-2008),87,2005,2,5374
23501,HEXAGON GT 250 4T   (1998-2008),87,2005,2,3050
23502,HEXAGON LX 125   (1998-2008),87,2005,2,9639
23503,HEXAGON LXT 180   (1998-2008),87,2005,2,2014
23504,LIBERTY 124 4T   (1998-2008),87,2005,2,4839
23505,LIBERTY 150 4T   (2001-2008),87,2005,2,9293
23506,LIBERTY 200   (2004-2008),87,2005,2,6258
23507,LIBERTY 50   (1998-2008),87,2005,2,10926
23508,LIBERTY 50 2T   (2004-2008),87,2005,2,3484
23509,LIBERTY 50 4T   (2001-2009),87,2005,2,9055
23510,LIBERTY S 50 2T   (2004-2009),87,2005,2,10524
23511,LIBERTY S 50 4T   (2004-2009),87,2005,2,5980
23512,MP3 125 RL   (2005-2009),87,2005,2,9767
23513,MP3 250   (2004-2009),87,2005,2,9245
23514,MP3 250 RL   (2004-2009),87,2005,2,9737
23515,MP3 400   (2004-2009),87,2005,2,10112
23516,NRG MC3 DD   (2001-2005),87,2005,2,8817
23517,NRG MC3 DT   (2001-2005),87,2005,2,3541
23518,NRG POWER DD   (2005-2009),87,2005,2,1579
23519,NRG POWER PURE JET   (2005-2009),87,2005,2,8323
23520,NTT 50   (1997-2008),87,2005,2,4917
23521,Sfera 125   (1997-2008),87,2005,2,6256
23522,Sfera 50   (1997-2008),87,2005,2,7269
23523,SKR City 75   (1999-2008),87,2005,2,9629
23524,SuperHexagon GTX 125   (2000-2008),87,2005,2,1794
23525,SuperHexagon GTX 180   (2000-2008),87,2005,2,7107
23526,SuperHexagon GTX 250   (2000-2008),87,2005,2,2571
23527,TYPHOON 125   (1997-2008),87,2005,2,6479
23528,TYPHOON 50   (2004-2009),87,2005,2,2619
23529,VESPINO 50 NL   (2000-2009),87,2005,2,2015
23530,X EVO 125   (2005-2009),87,2005,2,2301
23531,X EVO 250   (2004-2009),87,2005,2,8824
23532,X EVO 400   (2004-2009),87,2005,2,10647
23533,X8 125   (2004-2009),87,2005,2,9546
23534,X8 200   (2004-2009),87,2005,2,9858
23535,X8 STREET 250   (2000-2005),87,2005,2,6805
23536,X9 125   (2002-2008),87,2005,2,9941
23537,X9 180 Amalfi   (2001-2008),87,2005,2,2681
23538,X9 250   (2000-2008),87,2005,2,10498
23539,X9 500   (2001-2008),87,2005,2,6152
23540,X9 EVOLUTION 125   (2003-2009),87,2005,2,8169
23541,X9 Evolution 200   (2003-2008),87,2005,2,2449
23542,X9 Evolution 250   (2004-2008),87,2005,2,6193
23543,X9 EVOLUTION 500 L   (2003-2006),87,2005,2,8865
23544,X9 EVOLUTION 500 SL   (2003-2006),87,2005,2,8816
23545,ZIP 125   (2001-2008),87,2005,2,10025
23546,ZIP 50 2T   (2005-2017),87,2005,2,8764
23547,ZIP 50 4T   (modelo actual),87,2005,2,5422
23548,ZIP SP H2O   (1997-2007),87,2005,2,9494
23549,ZIP4 50   (2000-2014),87,2005,2,9299
23550,APE 50   (2001-2016),87,2006,2,5774
23551,beverly 125   (2004-2009),87,2006,2,10836
23552,beverly 200   (2002-2009),87,2006,2,6246
23553,beverly 250   (2004-2009),87,2006,2,9416
23554,beverly 400   (2006-2009),87,2006,2,1605
23555,Beverly 500   (2003-2007),87,2006,2,4543
23556,FLY 100   (2002-2009),87,2006,2,3117
23557,FLY 125   (2005-2009),87,2006,2,7630
23558,FLY 50   (2005-2008),87,2006,2,3033
23559,Free 50   (1997-2008),87,2006,2,5887
23560,Free 50 De Luxe   (1997-2008),87,2006,2,10756
23561,HEXAGON GT 250 4T   (1998-2008),87,2006,2,2903
23562,HEXAGON LX 125   (1998-2008),87,2006,2,10520
23563,HEXAGON LXT 180   (1998-2008),87,2006,2,4731
23564,LIBERTY 124 4T   (1998-2008),87,2006,2,9428
23565,LIBERTY 150 4T   (2001-2008),87,2006,2,9434
23566,LIBERTY 200   (2004-2008),87,2006,2,10740
23567,LIBERTY 50   (1998-2008),87,2006,2,5018
23568,LIBERTY 50 2T   (2004-2008),87,2006,2,3974
23569,LIBERTY 50 4T   (2001-2009),87,2006,2,9919
23570,LIBERTY S 50 2T   (2004-2009),87,2006,2,3068
23571,LIBERTY S 50 4T   (2004-2009),87,2006,2,3782
23572,MP3 125 RL   (2005-2009),87,2006,2,3707
23573,MP3 250   (2004-2009),87,2006,2,2192
23574,MP3 250 RL   (2004-2009),87,2006,2,5235
23575,MP3 400   (2004-2009),87,2006,2,4873
23576,NRG POWER DD   (2005-2009),87,2006,2,9857
23577,NRG POWER PURE JET   (2005-2009),87,2006,2,3573
23578,NTT 50   (1997-2008),87,2006,2,2602
23579,Sfera 125   (1997-2008),87,2006,2,7815
23580,Sfera 50   (1997-2008),87,2006,2,10563
23581,SKR City 75   (1999-2008),87,2006,2,5607
23582,SuperHexagon GTX 125   (2000-2008),87,2006,2,6917
23583,SuperHexagon GTX 180   (2000-2008),87,2006,2,4008
23584,SuperHexagon GTX 250   (2000-2008),87,2006,2,9745
23585,TYPHOON 125   (1997-2008),87,2006,2,5357
23586,TYPHOON 50   (2004-2009),87,2006,2,2342
23587,VESPINO 50 NL   (2000-2009),87,2006,2,7914
23588,X EVO 125   (2005-2009),87,2006,2,8449
23589,X EVO 250   (2004-2009),87,2006,2,2375
23590,X EVO 400   (2004-2009),87,2006,2,2564
23591,X8 125   (2004-2009),87,2006,2,2488
23592,X8 200   (2004-2009),87,2006,2,10567
23593,X8 400   (2006-2009),87,2006,2,8646
23594,X8 STREET 125   (2006-2009),87,2006,2,5037
23595,X8 STREET 150   (2006-2009),87,2006,2,10699
23596,X8 STREET 250   (2006-2009),87,2006,2,7864
23597,X9 125   (2002-2008),87,2006,2,7165
23598,X9 180 Amalfi   (2001-2008),87,2006,2,5102
23599,X9 250   (2000-2008),87,2006,2,5477
23600,X9 500   (2001-2008),87,2006,2,3634
23601,X9 EVOLUTION 125   (2003-2009),87,2006,2,8303
23602,X9 Evolution 200   (2003-2008),87,2006,2,4361
23603,X9 Evolution 250   (2004-2008),87,2006,2,5740
23604,X9 EVOLUTION 500 ABS   (2006-2009),87,2006,2,1521
23605,X9 EVOLUTION 500 L   (2003-2006),87,2006,2,3799
23606,X9 EVOLUTION 500 SL   (2003-2006),87,2006,2,4089
23607,ZIP 100 4T   (2006-2010),87,2006,2,2226
23608,ZIP 125   (2001-2008),87,2006,2,9060
23609,ZIP 50 2T   (2005-2017),87,2006,2,4369
23610,ZIP 50 4T   (modelo actual),87,2006,2,1959
23611,ZIP SP H2O   (1997-2007),87,2006,2,5187
23612,ZIP4 50   (2000-2014),87,2006,2,3655
23613,APE 50   (2001-2016),87,2007,2,6066
23614,beverly 125   (2004-2009),87,2007,2,4962
23615,beverly 200   (2002-2009),87,2007,2,2011
23616,beverly 250   (2004-2009),87,2007,2,4950
23617,beverly 400   (2006-2009),87,2007,2,8817
23618,Beverly 500   (2003-2007),87,2007,2,8208
23619,Beverly 500   (2007-2009),87,2007,2,4702
23620,CARNABY 125   (2007-2012),87,2007,2,8806
23621,CARNABY 200   (2007-2012),87,2007,2,2016
23622,FLY 100   (2002-2009),87,2007,2,10451
23623,FLY 125   (2005-2009),87,2007,2,3137
23624,FLY 50   (2005-2008),87,2007,2,10560
23625,Free 50   (1997-2008),87,2007,2,8135
23626,Free 50 De Luxe   (1997-2008),87,2007,2,3734
23627,HEXAGON GT 250 4T   (1998-2008),87,2007,2,10576
23628,HEXAGON LX 125   (1998-2008),87,2007,2,3774
23629,HEXAGON LXT 180   (1998-2008),87,2007,2,10618
23630,LIBERTY 124 4T   (1998-2008),87,2007,2,3059
